Client Name,Parent Client Name,Ticket Number,Complete Date,Survey Rating
BATAVIA Local Schools_OH_0046300,,T20250714.0183,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0187,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0188,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250905.0322,9/6/2025,
BATAVIA Local Schools_OH_0046300,,T20250906.0010,9/6/2025,
BATAVIA Local Schools_OH_0046300,,T20250906.0019,9/8/2025,5
BATAVIA Local Schools_OH_0046300,,T20250906.0026,9/6/2025,
BATAVIA Local Schools_OH_0046300,,T20250805.0038,8/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250805.0041,8/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250805.0042,8/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250805.0048,8/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250805.0051,8/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250805.0070,8/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250805.0084,8/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250812.0221,8/12/2025,5
BATAVIA Local Schools_OH_0046300,,T20250812.0233,8/19/2025,
BATAVIA Local Schools_OH_0046300,,T20250812.0249,8/12/2025,
BATAVIA Local Schools_OH_0046300,,T20250805.0111,8/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250805.0120,8/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250919.0056,9/19/2025,
BATAVIA Local Schools_OH_0046300,,T20250804.0091,8/4/2025,
BATAVIA Local Schools_OH_0046300,,T20250911.0040,9/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250805.0138,8/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250903.0336,9/3/2025,
BATAVIA Local Schools_OH_0046300,,T20250903.0356,9/3/2025,
BATAVIA Local Schools_OH_0046300,,T20250903.0372,9/3/2025,
BATAVIA Local Schools_OH_0046300,,T20250903.0374,9/3/2025,
BATAVIA Local Schools_OH_0046300,,T20250903.0386,9/4/2025,
BATAVIA Local Schools_OH_0046300,,T20250904.0008,9/4/2025,
BATAVIA Local Schools_OH_0046300,,T20250904.0009,9/4/2025,
BATAVIA Local Schools_OH_0046300,,T20250904.0010,9/4/2025,
BATAVIA Local Schools_OH_0046300,,T20250904.0011,9/4/2025,
BATAVIA Local Schools_OH_0046300,,T20250904.0012,9/4/2025,
BATAVIA Local Schools_OH_0046300,,T20250904.0013,9/4/2025,
BATAVIA Local Schools_OH_0046300,,T20250812.0334,8/13/2025,
BATAVIA Local Schools_OH_0046300,,T20250812.0336,8/13/2025,
BATAVIA Local Schools_OH_0046300,,T20250812.0339,8/12/2025,
BATAVIA Local Schools_OH_0046300,,T20250812.0341,8/12/2025,
BATAVIA Local Schools_OH_0046300,,T20250812.0342,8/12/2025,
BATAVIA Local Schools_OH_0046300,,T20250813.0003,8/13/2025,
BATAVIA Local Schools_OH_0046300,,T20250813.0037,8/13/2025,
BATAVIA Local Schools_OH_0046300,,T20250813.0060,8/13/2025,5
BATAVIA Local Schools_OH_0046300,,T20250813.0075,8/13/2025,
BATAVIA Local Schools_OH_0046300,,T20250905.0062,9/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250905.0072,9/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250905.0081,9/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250911.0068,9/11/2025,
BATAVIA Local Schools_OH_0046300,,T20251016.0373,10/16/2025,
BATAVIA Local Schools_OH_0046300,,T20250823.0065,8/23/2025,
BATAVIA Local Schools_OH_0046300,,T20250824.0007,8/24/2025,
BATAVIA Local Schools_OH_0046300,,T20250824.0015,8/24/2025,
BATAVIA Local Schools_OH_0046300,,T20251021.0077,10/21/2025,5
BATAVIA Local Schools_OH_0046300,,T20251021.0084,10/21/2025,
BATAVIA Local Schools_OH_0046300,,T20260102.0036,1/5/2026,
BATAVIA Local Schools_OH_0046300,,T20260103.0003,1/3/2026,
BATAVIA Local Schools_OH_0046300,,T20260103.0004,1/5/2026,
BATAVIA Local Schools_OH_0046300,,T20260105.0017,1/5/2026,
BATAVIA Local Schools_OH_0046300,,T20250905.0207,9/5/2025,5
BATAVIA Local Schools_OH_0046300,,T20250905.0246,9/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0019,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0020,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0021,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0022,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0023,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0024,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0025,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0027,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0028,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0033,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0035,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0038,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0039,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0041,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0042,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0043,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0044,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0047,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0048,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0049,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0051,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0058,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0059,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0060,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0061,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0062,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0065,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0068,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0069,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0073,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0075,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0076,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0077,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0078,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0079,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0082,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0083,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0085,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0086,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0088,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0091,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0092,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0094,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0095,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0097,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250713.0014,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0021,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0026,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0028,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0029,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0030,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0031,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0032,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0035,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0036,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0037,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0038,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0039,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0040,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250826.0508,8/26/2025,
BATAVIA Local Schools_OH_0046300,,T20250710.0104,7/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250711.0020,7/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250711.0021,7/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250711.0022,7/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250711.0023,7/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250711.0024,7/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250711.0025,7/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250711.0026,7/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250813.0108,8/13/2025,
BATAVIA Local Schools_OH_0046300,,T20250813.0111,8/13/2025,
BATAVIA Local Schools_OH_0046300,,T20250813.0113,8/13/2025,
BATAVIA Local Schools_OH_0046300,,T20250813.0117,8/13/2025,
BATAVIA Local Schools_OH_0046300,,T20250813.0123,8/13/2025,
BATAVIA Local Schools_OH_0046300,,T20250813.0126,8/13/2025,
BATAVIA Local Schools_OH_0046300,,T20250724.0051,7/28/2025,
BATAVIA Local Schools_OH_0046300,,T20250724.0056,7/28/2025,
BATAVIA Local Schools_OH_0046300,,T20250724.0068,7/28/2025,
BATAVIA Local Schools_OH_0046300,,T20250912.0007,9/12/2025,
BATAVIA Local Schools_OH_0046300,,T20250808.0067,8/8/2025,
BATAVIA Local Schools_OH_0046300,,T20251210.0090,12/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250808.0075,8/8/2025,5
BATAVIA Local Schools_OH_0046300,,T20250808.0063,8/8/2025,
BATAVIA Local Schools_OH_0046300,,T20250808.0099,8/8/2025,
BATAVIA Local Schools_OH_0046300,,T20250808.0126,8/8/2025,5
BATAVIA Local Schools_OH_0046300,,T20250808.0134,8/8/2025,
BATAVIA Local Schools_OH_0046300,,T20250808.0156,8/8/2025,
BATAVIA Local Schools_OH_0046300,,T20250808.0165,8/9/2025,
BATAVIA Local Schools_OH_0046300,,T20250808.0166,8/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250826.0599,8/26/2025,
BATAVIA Local Schools_OH_0046300,,T20250826.0601,8/27/2025,
BATAVIA Local Schools_OH_0046300,,T20250827.0009,8/27/2025,
BATAVIA Local Schools_OH_0046300,,T20250916.0071,9/16/2025,
BATAVIA Local Schools_OH_0046300,,T20250916.0076,9/16/2025,
BATAVIA Local Schools_OH_0046300,,T20250813.0189,8/13/2025,
BATAVIA Local Schools_OH_0046300,,T20250830.0035,8/30/2025,
BATAVIA Local Schools_OH_0046300,,T20250830.0045,8/30/2025,
BATAVIA Local Schools_OH_0046300,,T20250830.0046,8/30/2025,
BATAVIA Local Schools_OH_0046300,,T20250830.0048,8/30/2025,
BATAVIA Local Schools_OH_0046300,,T20250831.0007,8/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250831.0011,8/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250831.0017,8/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250831.0021,8/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250916.0140,9/16/2025,
BATAVIA Local Schools_OH_0046300,,T20250725.0005,7/28/2025,
BATAVIA Local Schools_OH_0046300,,T20251014.0024,10/14/2025,
BATAVIA Local Schools_OH_0046300,,T20251014.0030,10/14/2025,
BATAVIA Local Schools_OH_0046300,,T20251014.0080,10/14/2025,
BATAVIA Local Schools_OH_0046300,,T20250926.0035,9/26/2025,
BATAVIA Local Schools_OH_0046300,,T20251014.0117,10/14/2025,
BATAVIA Local Schools_OH_0046300,,T20251014.0129,10/14/2025,
BATAVIA Local Schools_OH_0046300,,T20251103.0457,11/3/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0051,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0052,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0055,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0056,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0057,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0058,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0059,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0060,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0061,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0062,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0064,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0065,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0066,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0069,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0070,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0071,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0072,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0074,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0075,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0076,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0077,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0080,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0081,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0082,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0083,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0084,7/14/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0085,7/14/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0086,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0087,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0089,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0090,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0091,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0093,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0098,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0099,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0100,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0102,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0103,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0105,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0106,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0107,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0108,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0109,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0110,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0111,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0112,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0113,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0117,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0120,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0122,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0123,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0124,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0125,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0126,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0128,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0129,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0131,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250714.0132,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20251031.0144,10/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250831.0034,8/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250831.0037,8/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250831.0053,9/1/2025,
BATAVIA Local Schools_OH_0046300,,T20250901.0023,9/1/2025,
BATAVIA Local Schools_OH_0046300,,T20250901.0026,9/1/2025,
BATAVIA Local Schools_OH_0046300,,T20250901.0032,9/1/2025,
BATAVIA Local Schools_OH_0046300,,T20250901.0035,9/1/2025,
BATAVIA Local Schools_OH_0046300,,T20250901.0043,9/1/2025,
BATAVIA Local Schools_OH_0046300,,T20250922.0179,9/22/2025,5
BATAVIA Local Schools_OH_0046300,,T20250813.0250,8/14/2025,
BATAVIA Local Schools_OH_0046300,,T20250813.0256,8/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250926.0098,9/26/2025,
BATAVIA Local Schools_OH_0046300,,T20250926.0099,9/26/2025,5
BATAVIA Local Schools_OH_0046300,,T20251001.0061,10/1/2025,
BATAVIA Local Schools_OH_0046300,,T20251017.0159,10/17/2025,
BATAVIA Local Schools_OH_0046300,,T20251031.0088,10/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250816.0012,8/17/2025,
BATAVIA Local Schools_OH_0046300,,T20250816.0015,8/18/2025,
BATAVIA Local Schools_OH_0046300,,T20250816.0058,8/18/2025,
BATAVIA Local Schools_OH_0046300,,T20250809.0007,8/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250809.0015,8/9/2025,
BATAVIA Local Schools_OH_0046300,,T20250809.0016,8/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250809.0032,8/9/2025,
BATAVIA Local Schools_OH_0046300,,T20250809.0034,8/10/2025,
BATAVIA Local Schools_OH_0046300,,T20250810.0012,8/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250810.0015,8/10/2025,
BATAVIA Local Schools_OH_0046300,,T20251211.0322,12/12/2025,
BATAVIA Local Schools_OH_0046300,,T20251211.0323,12/12/2025,
BATAVIA Local Schools_OH_0046300,,T20251211.0324,12/12/2025,
BATAVIA Local Schools_OH_0046300,,T20250902.0241,9/2/2025,
BATAVIA Local Schools_OH_0046300,,T20251218.0079,12/18/2025,
BATAVIA Local Schools_OH_0046300,,T20250902.0289,9/2/2025,
BATAVIA Local Schools_OH_0046300,,T20250902.0316,9/2/2025,
BATAVIA Local Schools_OH_0046300,,T20250817.0034,8/18/2025,
BATAVIA Local Schools_OH_0046300,,T20250818.0386,8/19/2025,
BATAVIA Local Schools_OH_0046300,,T20250820.0019,8/20/2025,
BATAVIA Local Schools_OH_0046300,,T20250820.0023,8/20/2025,
BATAVIA Local Schools_OH_0046300,,T20250806.0029,8/6/2025,
BATAVIA Local Schools_OH_0046300,,T20250806.0049,8/6/2025,
BATAVIA Local Schools_OH_0046300,,T20250806.0072,8/6/2025,
BATAVIA Local Schools_OH_0046300,,T20250825.0455,8/25/2025,
BATAVIA Local Schools_OH_0046300,,T20250825.0471,8/25/2025,
BATAVIA Local Schools_OH_0046300,,T20250825.0492,8/26/2025,
BATAVIA Local Schools_OH_0046300,,T20250826.0001,8/26/2025,
BATAVIA Local Schools_OH_0046300,,T20250826.0002,8/26/2025,
BATAVIA Local Schools_OH_0046300,,T20250826.0003,8/26/2025,
BATAVIA Local Schools_OH_0046300,,T20250826.0004,8/26/2025,
BATAVIA Local Schools_OH_0046300,,T20250826.0005,8/26/2025,
BATAVIA Local Schools_OH_0046300,,T20250826.0008,8/26/2025,
BATAVIA Local Schools_OH_0046300,,T20251117.0006,11/17/2025,
BATAVIA Local Schools_OH_0046300,,T20250725.0040,7/25/2025,
BATAVIA Local Schools_OH_0046300,,T20250725.0041,7/25/2025,
BATAVIA Local Schools_OH_0046300,,T20250725.0055,7/25/2025,
BATAVIA Local Schools_OH_0046300,,T20250810.0030,8/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250810.0046,8/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250810.0048,8/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250811.0009,8/11/2025,
BATAVIA Local Schools_OH_0046300,,T20250820.0079,8/20/2025,
BATAVIA Local Schools_OH_0046300,,T20250820.0097,8/20/2025,
BATAVIA Local Schools_OH_0046300,,T20250822.0242,8/22/2025,
BATAVIA Local Schools_OH_0046300,,T20250822.0264,8/22/2025,
BATAVIA Local Schools_OH_0046300,,T20250923.0073,9/23/2025,
BATAVIA Local Schools_OH_0046300,,T20250731.0021,7/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250731.0023,7/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250731.0030,8/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250731.0034,7/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250731.0065,7/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250731.0082,7/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250731.0083,7/31/2025,
BATAVIA Local Schools_OH_0046300,,T20251125.0080,11/25/2025,
BATAVIA Local Schools_OH_0046300,,T20250903.0185,9/3/2025,
BATAVIA Local Schools_OH_0046300,,T20251006.0051,10/6/2025,
BATAVIA Local Schools_OH_0046300,,T20250902.0402,9/2/2025,
BATAVIA Local Schools_OH_0046300,,T20250902.0420,9/3/2025,
BATAVIA Local Schools_OH_0046300,,T20250903.0011,9/3/2025,
BATAVIA Local Schools_OH_0046300,,T20250903.0012,9/3/2025,
BATAVIA Local Schools_OH_0046300,,T20250903.0019,9/3/2025,
BATAVIA Local Schools_OH_0046300,,T20250924.0055,9/24/2025,
BATAVIA Local Schools_OH_0046300,,T20250819.0035,8/19/2025,
BATAVIA Local Schools_OH_0046300,,T20250819.0050,8/19/2025,5
BATAVIA Local Schools_OH_0046300,,T20250726.0012,7/28/2025,
BATAVIA Local Schools_OH_0046300,,T20250819.0101,8/19/2025,
BATAVIA Local Schools_OH_0046300,,T20250819.0130,8/19/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0078,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0079,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20251121.0089,11/21/2025,
BATAVIA Local Schools_OH_0046300,,T20251016.0004,10/16/2025,
BATAVIA Local Schools_OH_0046300,,T20250826.0030,8/26/2025,
BATAVIA Local Schools_OH_0046300,,T20250826.0061,8/26/2025,
BATAVIA Local Schools_OH_0046300,,T20250904.0023,9/4/2025,
BATAVIA Local Schools_OH_0046300,,T20250904.0037,9/4/2025,
BATAVIA Local Schools_OH_0046300,,T20250820.0243,8/20/2025,
BATAVIA Local Schools_OH_0046300,,T20250829.0015,8/29/2025,
BATAVIA Local Schools_OH_0046300,,T20250829.0073,8/29/2025,
BATAVIA Local Schools_OH_0046300,,T20250820.0408,8/20/2025,
BATAVIA Local Schools_OH_0046300,,T20250820.0421,8/20/2025,
BATAVIA Local Schools_OH_0046300,,T20250820.0438,8/21/2025,
BATAVIA Local Schools_OH_0046300,,T20250821.0021,8/21/2025,
BATAVIA Local Schools_OH_0046300,,T20250821.0041,8/21/2025,
BATAVIA Local Schools_OH_0046300,,T20250821.0042,8/21/2025,
BATAVIA Local Schools_OH_0046300,,T20250821.0080,8/21/2025,
BATAVIA Local Schools_OH_0046300,,T20250821.0094,8/21/2025,
BATAVIA Local Schools_OH_0046300,,T20250821.0130,8/21/2025,
BATAVIA Local Schools_OH_0046300,,T20250821.0131,8/21/2025,
BATAVIA Local Schools_OH_0046300,,T20250909.0181,9/9/2025,
BATAVIA Local Schools_OH_0046300,,T20250822.0095,8/22/2025,
BATAVIA Local Schools_OH_0046300,,T20250731.0111,8/5/2025,
BATAVIA Local Schools_OH_0046300,,T20250731.0112,7/31/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0107,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0108,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0109,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0110,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0111,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0112,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0118,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0133,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0135,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0136,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0138,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0137,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0139,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0141,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0142,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0143,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0144,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0145,7/16/2025,
BATAVIA Local Schools_OH_0046300,,T20250715.0146,7/15/2025,
BATAVIA Local Schools_OH_0046300,,T20250716.0001,7/16/2025,
BATAVIA Local Schools_OH_0046300,,T20250716.0002,7/16/2025,
BATAVIA Local Schools_OH_0046300,,T20250716.0003,7/16/2025,
BATAVIA Local Schools_OH_0046300,,T20250716.0004,7/16/2025,
BATAVIA Local Schools_OH_0046300,,T20250716.0009,7/16/2025,
BATAVIA Local Schools_OH_0046300,,T20250716.0010,7/16/2025,
BATAVIA Local Schools_OH_0046300,,T20250716.0012,7/16/2025,
BATAVIA Local Schools_OH_0046300,,T20251006.0143,10/6/2025,
